Quantity,Price,DiscountApplied(%),TotalAmount,Day,Month,Year,Hour,PaymentCash,PaymentCredit,PaymentDebit,PaymentPayPal,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_HomeDecor
2,90.78639986,9.326227081,164.6389081,19,6,2023,8,0,0,0,1,0,1,0,0
3,27.23945267,17.54532795,67.3806041,19,7,2023,14,0,0,1,0,1,0,0,0
8,43.08134294,14.1070528,296.0306812,24,8,2023,11,0,0,0,1,0,0,0,1
4,51.95393003,6.437844541,194.4368671,30,3,2024,5,0,0,0,1,0,0,1,0
2,17.47255116,1.566919512,34.39754069,23,4,2024,21,0,1,0,0,0,1,0,0
2,22.43651513,2.024373817,43.96463239,28,5,2023,12,0,1,0,0,0,0,0,1
6,57.28878305,8.096376772,315.9028039,17,11,2023,17,0,1,0,0,0,1,0,0
8,72.94454938,2.326866312,569.9778178,9,8,2023,20,0,0,1,0,0,0,1,0
7,86.00327382,19.17422541,486.5896856,8,3,2024,16,0,0,0,1,0,0,1,0
4,87.62571435,7.369799321,324.6715002,23,1,2024,12,0,1,0,0,1,0,0,0
2,59.05258097,3.496923075,113.9751153,12,5,2023,15,0,0,0,1,0,1,0,0
9,35.81193023,14.61826846,275.1916151,15,8,2023,0,0,1,0,0,0,0,1,0
4,62.16078835,11.83035342,219.2277896,12,9,2023,8,0,1,0,0,0,1,0,0
9,66.06941225,12.1619856,522.3065386,8,4,2024,2,0,1,0,0,0,1,0,0
5,35.82161828,8.48885828,163.9038594,24,6,2023,7,1,0,0,0,0,0,1,0
7,70.04990442,19.75763012,393.4679238,7,5,2023,21,0,0,0,1,0,0,1,0
5,25.67645239,9.686278905,115.946798,10,11,2023,11,1,0,0,0,0,0,1,0
2,36.62322472,1.519654286,72.13335664,13,1,2024,21,0,0,0,1,0,0,1,0
6,93.70610013,5.498779506,531.3204498,5,6,2023,18,0,1,0,0,0,1,0,0
7,55.90260908,9.997214843,352.1973361,9,1,2024,8,0,1,0,0,0,0,0,1
6,23.54697269,12.23283658,123.99906,23,5,2023,17,0,0,0,1,0,0,0,1
3,70.1576783,10.84028253,187.6571633,22,5,2023,7,0,0,0,1,1,0,0,0
8,30.67429044,10.36599962,219.9567489,17,10,2023,14,0,0,0,1,0,1,0,0
3,13.13681504,0.47909639,39.2216311,3,3,2024,11,0,1,0,0,1,0,0,0
5,88.47123487,6.470957421,413.7314947,4,12,2023,20,0,1,0,0,1,0,0,0
9,49.09786214,14.39838832,378.2570516,13,1,2024,3,0,1,0,0,1,0,0,0
5,79.96338734,9.783535371,360.7007053,26,11,2023,10,0,1,0,0,0,0,1,0
7,86.9043371,6.177827337,570.7487604,26,4,2024,6,0,0,1,0,0,0,0,1
7,61.61537771,5.740935264,406.5465513,22,12,2023,14,1,0,0,0,0,0,1,0
5,18.72065544,15.96433266,78.66013866,14,3,2024,15,0,1,0,0,1,0,0,0
2,38.81995418,4.432816735,74.19827352,17,4,2024,8,0,0,0,1,0,1,0,0
5,32.76321674,7.679234339,151.2362627,12,6,2023,10,0,1,0,0,0,1,0,0
7,64.37529271,6.79366035,420.0129778,30,3,2024,17,1,0,0,0,1,0,0,0
7,46.97744595,0.114027851,328.4671501,29,2,2024,7,0,0,0,1,0,0,0,1
4,47.10278197,11.29712635,167.1260847,30,3,2024,4,1,0,0,0,1,0,0,0
1,68.91156064,7.096740303,64.02108614,12,2,2024,8,0,0,1,0,1,0,0,0
6,12.865932,10.97213074,68.72559075,15,4,2024,22,0,1,0,0,0,1,0,0
3,21.90542784,11.62596275,58.07613287,8,8,2023,14,1,0,0,0,0,0,1,0
5,89.96734126,2.654299862,437.8966912,3,4,2024,12,0,0,1,0,0,0,0,1
4,85.25412166,14.89436142,290.2242586,14,5,2023,9,0,1,0,0,0,0,0,1
2,94.69878867,12.54307417,165.6412987,9,5,2023,10,0,0,0,1,0,0,1,0
7,28.87513641,16.00106966,169.78364,3,3,2024,9,0,0,1,0,0,0,1,0
5,40.69327979,6.588164785,190.0616973,6,12,2023,21,0,0,0,1,0,0,1,0
7,20.06478733,7.504333867,129.9134109,23,9,2023,15,0,0,0,1,0,0,0,1
9,67.63465317,2.478539294,593.6247154,26,5,2023,16,0,1,0,0,1,0,0,0
4,80.33188249,2.09785834,314.5865336,25,10,2023,11,0,0,1,0,0,1,0,0
5,65.60660798,8.589115092,299.8579046,14,4,2024,18,0,0,0,1,0,0,0,1
9,63.68473396,3.362629912,553.8892684,7,6,2023,23,1,0,0,0,0,1,0,0
4,82.22194118,16.60922832,274.262045,25,4,2024,8,0,0,0,1,0,1,0,0
5,17.94654722,15.38981584,75.92303325,4,10,2023,0,0,1,0,0,0,0,0,1
5,76.79332825,10.01590848,345.5088939,17,6,2023,4,0,0,1,0,1,0,0,0
8,90.32977492,1.111388825,714.6068792,17,12,2023,20,0,0,1,0,0,1,0,0
4,68.13722052,12.38371064,238.7972171,22,3,2024,16,1,0,0,0,1,0,0,0
4,71.558501,17.76266927,235.3912045,11,2,2024,22,0,1,0,0,0,0,1,0
7,67.88461417,4.451358611,454.0397859,9,12,2023,15,0,0,1,0,0,1,0,0
5,84.14246366,5.779549213,396.3970428,6,3,2024,1,1,0,0,0,0,0,1,0
6,45.71043938,16.09554565,230.1185684,28,6,2023,14,0,0,1,0,0,0,1,0
6,87.23179727,18.54553799,426.325147,27,10,2023,2,0,0,1,0,0,0,1,0
6,34.30886421,8.475012191,188.4071027,29,10,2023,20,1,0,0,0,0,1,0,0
5,20.36591071,7.153429854,94.54524789,27,8,2023,19,0,0,0,1,0,0,0,1
5,15.54414624,19.26823879,62.7453151,15,4,2024,2,0,0,1,0,0,0,1,0
9,18.85215349,12.93624198,147.7205396,4,1,2024,22,0,0,0,1,0,1,0,0
8,51.06367733,11.49640666,361.5455146,4,6,2023,7,0,0,1,0,0,1,0,0
4,63.56938031,13.41280721,220.1717676,28,10,2023,10,0,0,0,1,1,0,0,0
7,67.20633677,14.84931263,400.586604,17,1,2024,4,1,0,0,0,1,0,0,0
8,60.80937972,17.38370328,401.9076607,5,3,2024,20,0,1,0,0,0,0,1,0
9,28.62290359,8.039836937,236.8950193,12,6,2023,13,0,0,0,1,1,0,0,0
5,87.9134497,8.412268112,402.589673,3,10,2023,4,1,0,0,0,0,0,0,1
3,28.98283873,7.57393788,80.36308958,7,6,2023,11,1,0,0,0,0,0,0,1
4,84.31577212,13.8469624,290.5623954,27,1,2024,7,1,0,0,0,0,1,0,0
6,74.27400402,7.399288968,412.669535,14,12,2023,11,0,1,0,0,0,0,0,1
5,41.97260462,13.86862452,180.7579084,3,7,2023,7,0,1,0,0,0,0,0,1
9,47.9835394,12.25342013,378.9352325,21,11,2023,12,0,0,1,0,0,0,0,1
3,83.23454628,16.48046238,208.5513246,22,8,2023,4,1,0,0,0,0,0,0,1
2,98.66984642,0.411196371,196.5282392,5,4,2024,5,0,0,0,1,1,0,0,0
6,31.8880571,2.192682884,187.1331188,9,9,2023,1,0,0,0,1,1,0,0,0
7,71.9826368,8.322103671,461.94517,9,10,2023,4,0,1,0,0,0,0,0,1
5,16.68853729,11.27409231,74.03528094,21,11,2023,14,0,0,1,0,0,1,0,0
1,17.27527177,6.982226033,16.06907325,27,4,2024,22,1,0,0,0,0,1,0,0
3,50.58827627,11.53437198,134.2597089,7,2,2024,10,0,0,1,0,0,0,1,0
3,11.65315922,3.296706359,33.80696633,21,8,2023,21,0,0,0,1,1,0,0,0
4,91.94082562,16.55145954,306.8931083,16,4,2024,16,1,0,0,0,1,0,0,0
6,44.76905349,8.396957874,246.0588896,10,2,2024,7,1,0,0,0,1,0,0,0
5,44.30948812,17.50429219,182.7671293,29,9,2023,9,0,0,0,1,0,0,0,1
1,39.32311829,9.534378964,35.57390317,15,8,2023,16,0,1,0,0,0,0,0,1
6,36.89762132,1.348195368,218.4010158,23,6,2023,18,0,0,1,0,0,0,0,1
9,18.3954394,19.07136649,133.9845996,14,5,2023,20,0,0,0,1,0,0,0,1
1,64.66940326,1.563709774,63.65816148,18,2,2024,19,0,0,0,1,0,0,1,0
8,32.80373061,6.656503621,244.9611927,15,2,2024,8,0,0,1,0,1,0,0,0
8,41.23330879,1.894639983,323.6166883,23,10,2023,1,1,0,0,0,1,0,0,0
3,40.25125178,3.625055612,116.3763645,16,12,2023,22,1,0,0,0,0,1,0,0
9,40.56602037,7.636059751,337.2153734,22,10,2023,20,0,0,1,0,0,1,0,0
8,89.14682625,6.167470857,669.1897737,13,2,2024,7,0,1,0,0,0,0,1,0
3,52.38714223,16.74918405,130.8381701,14,3,2024,15,0,1,0,0,0,1,0,0
5,55.89788035,17.95396308,229.3099777,19,12,2023,21,1,0,0,0,0,1,0,0
3,80.56331815,12.83909654,210.6591479,1,1,2024,8,0,0,1,0,1,0,0,0
5,37.70909814,15.18562712,159.9136755,8,12,2023,23,1,0,0,0,0,1,0,0
9,78.44708053,4.074804163,677.2546407,18,4,2024,11,0,0,1,0,0,0,1,0
4,26.24429714,2.627226915,102.2191996,2,7,2023,22,0,0,0,1,0,1,0,0
6,73.7516539,3.983542512,424.8823525,5,2,2024,22,0,0,1,0,0,0,0,1
3,22.94561,10.96416737,61.28944474,5,4,2024,2,1,0,0,0,1,0,0,0
3,72.00198106,18.78858801,175.4214765,1,1,2024,10,1,0,0,0,1,0,0,0
5,52.19576942,18.30412947,213.208941,10,3,2024,7,1,0,0,0,0,1,0,0
8,15.87283011,10.88211496,113.1642439,10,7,2023,15,1,0,0,0,1,0,0,0
8,64.08671373,18.8453473,416.0747997,1,12,2023,4,0,1,0,0,0,0,0,1
3,72.22735213,8.309386189,198.6771075,26,7,2023,22,1,0,0,0,0,1,0,0
8,28.19050307,15.33691046,190.9356069,7,11,2023,0,0,0,1,0,0,0,1,0
8,94.17559389,3.046808324,730.4499524,14,9,2023,4,0,1,0,0,0,0,1,0
3,30.46906897,17.35585465,75.54270494,22,6,2023,8,0,0,0,1,0,0,1,0
2,38.02050154,17.0735869,63.05807634,16,12,2023,2,0,1,0,0,0,0,0,1
2,76.23825446,19.21141665,123.1836115,21,10,2023,21,1,0,0,0,0,1,0,0
9,28.03136951,10.09027446,226.8263465,7,5,2023,12,0,1,0,0,0,0,0,1
7,92.91610323,11.12751539,578.0379468,30,5,2023,22,0,0,0,1,0,0,1,0
6,67.68656827,5.820330252,382.4819187,11,9,2023,3,0,0,1,0,0,0,1,0
7,77.39560523,19.19238657,437.7907904,7,4,2024,5,0,0,0,1,0,1,0,0
8,20.70756204,3.855136392,159.2740582,25,8,2023,23,0,1,0,0,0,1,0,0
1,83.95245497,16.60335684,70.0135293,15,11,2023,23,0,0,0,1,0,1,0,0
8,61.19519865,15.73574372,412.5254322,15,9,2023,20,0,1,0,0,0,1,0,0
3,79.25847271,2.301615954,232.3027412,13,10,2023,11,1,0,0,0,0,0,0,1
3,16.44522539,1.229879483,48.7289068,12,1,2024,17,1,0,0,0,1,0,0,0
6,64.76184965,2.231384166,379.9005839,17,1,2024,8,1,0,0,0,0,0,0,1
4,72.06420043,19.52495216,231.9747991,29,2,2024,21,0,0,1,0,0,0,0,1
4,54.52645476,5.186313381,206.7941678,29,8,2023,20,0,0,0,1,0,1,0,0
4,85.17689202,16.57422116,284.2379422,3,9,2023,6,0,0,1,0,0,0,0,1
9,94.565384,3.545896203,820.9097428,13,12,2023,15,1,0,0,0,1,0,0,0
8,30.06379775,5.829309667,226.4902871,27,11,2023,11,0,0,1,0,0,0,0,1
3,15.46022217,13.60385269,40.07110896,12,5,2023,0,0,0,0,1,1,0,0,0
1,79.5750241,6.467111482,74.42881858,11,10,2023,17,0,0,0,1,0,1,0,0
1,53.26190752,15.79272591,44.85040045,8,1,2024,13,0,1,0,0,0,0,0,1
1,15.22467634,10.04859784,13.69480984,27,2,2024,14,0,1,0,0,0,0,0,1
4,18.02136948,3.308427842,69.70058188,21,3,2024,12,0,0,1,0,0,0,0,1
6,30.49743228,6.119249965,171.787309,21,1,2024,9,0,0,1,0,1,0,0,0
4,10.40905665,12.23518915,36.54195551,8,12,2023,23,0,1,0,0,0,0,1,0
3,52.30565816,8.940712627,142.8874787,8,9,2023,10,0,0,0,1,0,1,0,0
8,43.32701232,10.84386828,309.0295054,16,12,2023,23,0,0,1,0,0,0,0,1
8,14.11486241,6.189946735,105.9292796,25,12,2023,18,0,0,1,0,0,1,0,0
6,31.69016056,8.239164848,174.4749359,15,5,2023,12,1,0,0,0,0,0,1,0
9,76.6029518,9.669958563,622.759303,22,5,2023,22,0,0,0,1,0,0,1,0
1,82.66642353,5.497743585,78.12163553,17,10,2023,17,0,0,1,0,0,0,1,0
8,10.36357457,5.025332282,78.74216409,17,12,2023,3,1,0,0,0,0,0,1,0
6,19.5750203,10.02377234,105.677189,15,10,2023,8,0,0,0,1,1,0,0,0
1,99.84366796,0.27128456,99.57280751,13,3,2024,4,1,0,0,0,0,0,1,0
4,68.3878438,17.49478616,225.6941471,25,10,2023,23,0,1,0,0,0,0,1,0
5,71.63838103,2.203249926,350.3000423,12,7,2023,5,0,0,1,0,0,0,0,1
7,44.14264993,0.778338384,306.5934952,28,4,2024,6,0,0,1,0,0,0,0,1
8,55.39471423,6.11811167,416.04483,25,7,2023,7,0,0,0,1,0,0,0,1
9,55.70128811,8.023636832,461.0881714,1,6,2023,17,0,0,1,0,0,0,1,0
6,41.30903307,4.21823407,237.3991282,29,12,2023,14,0,1,0,0,0,1,0,0
9,72.0765475,11.4747806,574.2532963,9,11,2023,7,1,0,0,0,1,0,0,0
4,61.53528237,2.343694256,240.372334,20,1,2024,17,0,0,1,0,0,1,0,0
8,94.9326532,6.273592953,711.8157197,5,11,2023,17,0,0,0,1,0,0,0,1
3,10.61348973,18.59538232,25.91961221,21,3,2024,8,1,0,0,0,0,1,0,0
4,89.6628899,6.534797672,335.2144058,1,12,2023,15,0,0,0,1,0,0,0,1
4,95.41635107,16.17106628,319.9460388,20,12,2023,9,0,0,0,1,0,1,0,0
6,23.24945371,14.54948224,119.2006714,24,3,2024,14,0,0,0,1,0,1,0,0
9,29.97627275,5.660745362,254.5145305,16,11,2023,11,0,1,0,0,0,0,0,1
6,14.54874032,4.319030579,83.52225464,24,3,2024,6,0,0,1,0,0,1,0,0
1,31.1568379,8.362615163,28.55131145,21,9,2023,4,0,0,0,1,0,1,0,0
5,67.53591184,18.6344684,274.7547684,28,1,2024,13,0,1,0,0,1,0,0,0
9,29.51318728,3.081085141,257.4347476,21,3,2024,19,1,0,0,0,0,0,0,1
5,86.68939264,5.934756614,407.7229409,19,6,2023,3,0,0,0,1,0,0,0,1
6,92.31036249,1.306874347,546.6238923,14,9,2023,3,0,0,1,0,1,0,0,0
3,12.49345966,12.44446345,32.81614692,11,8,2023,0,0,0,0,1,0,0,1,0
8,55.62338872,2.534197353,433.7102582,19,3,2024,15,0,0,0,1,0,0,0,1
4,11.40781107,7.141257922,42.37259943,8,11,2023,5,0,0,0,1,0,1,0,0
4,65.73274239,12.66312645,229.6356884,14,6,2023,16,1,0,0,0,0,0,1,0
5,41.27120297,13.59268835,178.3066849,26,11,2023,21,1,0,0,0,0,1,0,0
9,86.12916356,10.91816514,690.5289533,21,7,2023,20,0,0,1,0,0,0,1,0
8,92.57286729,2.179770161,724.4399324,11,8,2023,19,0,1,0,0,0,0,1,0
7,54.86248245,14.63290125,327.841567,12,9,2023,0,0,1,0,0,0,0,1,0
5,95.73814128,3.921233684,459.9201252,17,11,2023,12,1,0,0,0,0,0,0,1
9,88.00724906,13.33239695,686.4639595,15,9,2023,6,0,0,1,0,0,0,0,1
9,18.69705118,16.23620168,140.9522422,29,3,2024,4,0,1,0,0,1,0,0,0
2,42.05076949,6.503931832,78.63163221,18,7,2023,3,0,1,0,0,0,0,1,0
4,40.63998309,7.105549834,151.0091554,24,9,2023,9,0,1,0,0,0,1,0,0
8,37.32846171,16.41976095,249.5937402,12,7,2023,7,0,0,0,1,0,1,0,0
1,81.76687731,13.692395,70.57103349,28,7,2023,21,0,0,0,1,0,0,1,0
5,37.08306096,11.52385097,164.0483214,21,11,2023,2,0,0,1,0,0,0,0,1
8,44.12865152,6.127190321,331.3984404,12,8,2023,17,0,1,0,0,0,0,0,1
2,17.71926498,11.13647159,31.49192813,22,10,2023,19,0,0,1,0,1,0,0,0
2,56.79449899,14.9621276,96.59366716,28,4,2024,14,1,0,0,0,1,0,0,0
8,20.53803083,1.512950651,161.8184045,26,6,2023,11,0,1,0,0,0,0,1,0
9,88.22137222,10.00326829,714.567165,10,1,2024,15,0,1,0,0,0,1,0,0
7,81.8528414,3.383265124,553.5847994,5,7,2023,3,0,1,0,0,0,0,1,0
8,37.20447634,19.94122182,238.2835935,15,2,2024,15,0,1,0,0,1,0,0,0
5,10.41079178,9.029818829,47.35358073,5,4,2024,14,0,0,0,1,0,1,0,0
1,16.43506948,4.015224812,15.77516449,9,5,2023,14,1,0,0,0,0,0,1,0
4,29.61631725,7.176033098,109.9641621,1,12,2023,18,1,0,0,0,0,1,0,0
2,54.83403524,1.318261622,108.2223584,8,11,2023,11,0,0,1,0,0,0,1,0
3,75.81172392,10.94200602,202.5492016,9,9,2023,4,0,0,0,1,0,0,0,1
3,18.903838,14.78661358,48.32580156,17,11,2023,18,0,0,0,1,1,0,0,0
9,73.74926202,14.53098392,567.2949175,10,11,2023,3,0,0,0,1,0,1,0,0
4,59.19990488,17.75358492,194.759198,10,3,2024,5,0,0,0,1,1,0,0,0
2,65.76792256,11.37698005,116.5710383,5,8,2023,1,0,1,0,0,0,1,0,0
3,93.50006453,14.63888203,239.4381012,5,2,2024,19,0,0,0,1,0,1,0,0
3,95.76378676,14.59564959,245.35932,15,4,2024,17,1,0,0,0,0,1,0,0
7,76.36201718,3.199662924,517.4308302,11,7,2023,2,1,0,0,0,0,0,1,0
8,72.33977278,11.52851787,512.0005532,1,3,2024,1,0,0,1,0,0,1,0,0
6,78.64677121,15.71316212,397.7332593,7,5,2023,13,0,0,0,1,1,0,0,0
4,70.57292944,15.28032083,239.1566376,17,1,2024,14,0,0,0,1,0,0,0,1
6,10.92364378,8.918206262,59.6967042,6,9,2023,23,0,1,0,0,0,0,0,1
1,99.70149467,1.105356742,98.59943748,22,7,2023,7,0,0,1,0,0,0,0,1
8,67.32405428,11.17631397,478.3976528,22,2,2024,4,0,0,0,1,0,0,1,0
1,53.98046658,12.28618819,47.34832488,4,9,2023,16,1,0,0,0,0,1,0,0
5,50.74830479,12.96914856,220.8334087,12,3,2024,14,0,1,0,0,0,0,0,1
2,31.07937077,17.17498044,51.48298985,7,7,2023,18,0,1,0,0,0,0,1,0
6,52.92774842,17.23835468,262.8232526,12,11,2023,8,0,1,0,0,1,0,0,0
9,76.01173115,17.67529343,563.1879117,16,11,2023,9,1,0,0,0,0,0,0,1
5,32.88303668,13.43775985,142.3214659,7,10,2023,20,0,1,0,0,0,0,1,0
4,86.07114782,0.129703364,343.8380426,24,9,2023,0,0,0,0,1,1,0,0,0
2,28.96470012,11.23827728,51.4191336,18,7,2023,1,0,0,1,0,1,0,0,0
3,87.25297144,5.612983973,247.0664284,6,8,2023,13,1,0,0,0,0,0,1,0
6,62.55930096,8.551242031,343.2582223,8,11,2023,4,0,1,0,0,0,0,0,1
8,85.38896095,2.667560464,664.8892703,1,7,2023,3,0,0,0,1,0,1,0,0
8,47.52513851,13.6617282,328.2590661,6,4,2024,20,1,0,0,0,0,0,1,0
5,38.91495559,12.01003138,171.206286,12,11,2023,22,0,1,0,0,0,0,0,1
5,72.78723602,10.70021659,324.9942206,15,3,2024,18,0,0,1,0,0,0,1,0
3,42.66737173,8.431892973,117.2091138,25,5,2023,6,0,0,0,1,0,1,0,0
7,95.75021098,7.554957323,619.6142638,13,7,2023,23,1,0,0,0,0,1,0,0
6,76.64637145,8.516495371,420.7127206,26,9,2023,23,1,0,0,0,0,1,0,0
1,48.65257916,12.64118067,42.50231873,11,12,2023,3,0,0,1,0,0,0,1,0
4,25.61162225,3.622391686,98.7354759,9,7,2023,9,0,0,1,0,0,0,0,1
6,60.08875826,0.603924108,358.3552065,28,5,2023,15,1,0,0,0,0,0,1,0
6,63.61230841,7.429132662,353.3187937,5,10,2023,2,0,0,0,1,1,0,0,0
3,97.18360115,2.869231322,283.1855365,25,9,2023,8,0,1,0,0,1,0,0,0
6,76.93732837,12.78241206,402.6172922,18,2,2024,5,0,0,0,1,1,0,0,0
6,32.82904193,11.46826697,174.3847185,7,10,2023,8,0,1,0,0,0,0,0,1
9,33.57102032,19.93128436,241.9189632,5,9,2023,13,0,1,0,0,0,1,0,0
9,62.21004881,0.132630402,559.1478543,31,3,2024,9,0,0,0,1,0,0,0,1
2,20.74006378,12.76271979,36.18613511,15,5,2023,18,0,1,0,0,1,0,0,0
4,72.59455178,8.393912544,266.0041144,14,7,2023,4,1,0,0,0,0,0,0,1
9,17.12616912,19.82449094,123.5789395,28,7,2023,12,1,0,0,0,0,1,0,0
4,61.60149324,13.14542027,214.0148722,2,10,2023,18,0,0,0,1,0,0,1,0
8,98.41390068,14.98653542,669.3205327,24,7,2023,18,0,0,1,0,0,0,1,0
3,88.56537915,19.32828587,214.3416285,28,10,2023,12,1,0,0,0,0,0,1,0
3,85.99031192,2.247962915,252.1718448,16,8,2023,6,0,0,0,1,0,0,1,0
9,77.49367975,17.61101593,574.6162992,1,3,2024,1,0,0,1,0,1,0,0,0
8,93.59616531,6.005891704,703.7990478,30,9,2023,13,0,1,0,0,0,0,1,0
1,93.69386736,7.6303107,86.54473417,4,3,2024,18,0,1,0,0,0,0,0,1
2,24.59383504,17.4048895,40.62661046,31,3,2024,9,0,0,1,0,0,0,0,1
3,30.56939608,11.61133031,81.05964759,1,4,2024,7,0,0,1,0,0,0,1,0
2,93.18818354,11.59050928,164.774397,29,11,2023,11,0,0,1,0,0,0,1,0
3,34.72060684,8.219318978,95.60042823,23,10,2023,9,0,1,0,0,0,0,1,0
8,44.17543642,1.078674495,349.591418,25,12,2023,16,1,0,0,0,0,1,0,0
6,13.74231814,13.96715775,70.93744134,5,12,2023,3,0,1,0,0,0,0,0,1
7,90.93284596,15.93582136,535.0936505,13,8,2023,11,0,0,0,1,0,0,1,0
6,16.49476618,14.97985634,84.14324341,10,9,2023,0,0,0,1,0,0,0,1,0
1,57.67223543,16.16183132,48.35134603,31,3,2024,5,0,0,0,1,0,0,0,1
3,29.76284212,7.248333712,82.81659599,16,5,2023,7,1,0,0,0,0,0,0,1
1,12.4741624,18.49825086,10.16666055,30,9,2023,5,1,0,0,0,0,1,0,0
9,36.08966793,19.413509,261.750573,27,12,2023,19,1,0,0,0,0,1,0,0
9,69.76440276,16.32873504,525.3548245,9,12,2023,7,0,0,1,0,0,0,1,0
5,18.02518119,15.8912421,75.80378003,13,11,2023,20,0,0,0,1,1,0,0,0
4,86.61872689,15.82995692,291.628079,16,10,2023,10,0,1,0,0,0,1,0,0
9,72.26039252,4.393101427,621.7732817,17,6,2023,20,0,1,0,0,0,0,0,1
9,15.25706209,8.839149912,125.1762075,29,10,2023,14,1,0,0,0,0,0,1,0
3,46.34581763,2.38214738,135.7253759,1,8,2023,11,1,0,0,0,0,0,1,0
5,82.78545194,9.403895069,375.0019745,29,12,2023,14,0,1,0,0,0,0,1,0
3,93.87598604,9.097239341,256.0075887,21,12,2023,1,0,1,0,0,0,0,1,0
2,66.60351465,0.947235837,131.9452446,29,9,2023,17,0,0,1,0,0,0,0,1
1,71.3006289,13.31158826,61.80938276,5,11,2023,7,0,1,0,0,0,1,0,0
2,88.9029742,1.908244955,174.4129754,4,2,2024,19,0,1,0,0,0,0,0,1
8,50.90324298,12.1029191,357.9397173,3,4,2024,7,0,0,1,0,0,1,0,0
8,73.65727948,7.985434744,542.2034039,26,7,2023,11,0,0,1,0,0,1,0,0
3,61.99299493,15.65139545,156.8706784,10,6,2023,12,0,1,0,0,0,1,0,0
7,72.55100657,19.24273525,410.1314592,7,12,2023,10,0,0,1,0,0,0,0,1
7,89.41218114,9.251752083,567.9799147,23,3,2024,3,0,1,0,0,0,0,0,1
2,81.0893241,8.684260531,148.0946319,11,7,2023,12,0,0,0,1,0,0,0,1
9,21.46940957,3.669078531,186.1351206,22,10,2023,23,0,0,1,0,0,0,1,0
3,93.87925196,1.261695928,278.0843438,17,5,2023,21,0,1,0,0,0,0,1,0
2,14.49928974,6.445215825,27.12955845,7,12,2023,21,0,0,0,1,0,1,0,0
3,78.10069476,9.359167166,212.3733606,5,12,2023,4,0,0,0,1,0,0,0,1
2,35.6822749,15.5221959,60.28720458,24,3,2024,17,0,1,0,0,0,0,1,0
8,80.18742107,0.273190344,639.7468542,22,3,2024,1,1,0,0,0,0,0,0,1
5,11.32538247,12.23451475,49.69888439,27,7,2023,1,1,0,0,0,1,0,0,0
3,29.85423632,8.222656072,82.19827543,24,12,2023,12,0,0,0,1,0,0,1,0
5,17.19499743,3.417434759,83.03684804,25,4,2024,4,0,1,0,0,0,0,0,1
8,77.72365268,10.46483458,556.720008,22,3,2024,14,1,0,0,0,0,0,1,0
7,27.46365838,17.719624,158.1804097,6,8,2023,3,0,0,0,1,0,0,1,0
6,93.4881252,3.196638192,542.9978885,15,11,2023,5,0,0,0,1,1,0,0,0
1,46.98871201,17.32396634,38.84840336,15,9,2023,15,0,1,0,0,0,1,0,0
1,74.74080197,2.398186506,72.94837814,16,10,2023,18,0,0,1,0,0,0,1,0
1,84.24305739,18.42183029,68.72394433,18,2,2024,23,0,1,0,0,0,1,0,0
8,95.78319037,19.19773393,619.1599067,2,4,2024,1,0,0,0,1,0,0,1,0
8,51.5502759,13.60445634,356.297129,5,7,2023,2,0,1,0,0,1,0,0,0
7,70.3973478,1.510192454,485.3394866,6,2,2024,18,0,0,0,1,1,0,0,0
6,42.78579714,9.203068338,233.0891459,16,10,2023,7,0,0,0,1,1,0,0,0
4,35.51898588,9.348995351,128.7932702,16,12,2023,12,0,0,1,0,1,0,0,0
1,71.8152494,4.736406307,68.4137874,23,9,2023,0,0,1,0,0,0,0,1,0
9,46.38020336,17.19881585,345.6302184,12,5,2023,2,0,0,1,0,1,0,0,0
1,61.51900014,1.322248702,60.70556596,10,11,2023,6,1,0,0,0,0,0,1,0
4,27.87275628,5.319735866,105.5599971,28,9,2023,19,0,0,0,1,1,0,0,0
3,74.32735964,1.205630523,220.2937389,19,2,2024,23,0,0,1,0,1,0,0,0
7,97.24525822,3.519291636,656.7603979,2,5,2023,8,1,0,0,0,0,0,0,1
5,58.40434978,4.542054893,278.7579607,14,11,2023,2,0,0,1,0,1,0,0,0
5,56.80314368,17.71967348,233.6890605,9,4,2024,11,0,0,1,0,0,0,1,0
4,86.8861772,0.530568001,345.7007478,29,2,2024,5,0,0,1,0,0,0,1,0
1,23.64035151,9.713646338,21.34401137,16,2,2024,3,0,1,0,0,0,0,1,0
5,45.41264243,5.863810336,213.7486561,15,12,2023,13,0,0,0,1,0,0,1,0
4,25.63599219,18.22205265,83.85835278,13,2,2024,0,1,0,0,0,0,0,1,0
8,59.17563416,0.145645122,472.7155819,12,2,2024,14,1,0,0,0,1,0,0,0
2,65.47258988,3.89928282,125.8392569,4,4,2024,22,0,0,0,1,0,1,0,0
8,92.25533541,15.9993006,619.9610158,12,9,2023,21,0,0,1,0,1,0,0,0
1,84.77963693,10.61124094,75.78346539,21,5,2023,7,0,0,1,0,0,0,1,0
4,68.1826979,6.994601368,253.6543599,15,3,2024,17,1,0,0,0,0,1,0,0
3,79.72068086,14.38403862,204.760882,1,11,2023,2,0,0,1,0,0,1,0,0
5,66.58066086,17.93981156,273.1810788,11,7,2023,17,0,0,0,1,1,0,0,0
5,61.38086635,6.8090082,286.0071906,19,1,2024,3,0,1,0,0,1,0,0,0
5,14.29582141,7.359580033,66.21854496,3,7,2023,0,0,1,0,0,0,1,0,0
